player_id,player_name,player_url,team_id,team_name,table_source,nationality,position,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,nationality_189,position_189,age_189,gk_games,gk_games_starts,gk_minutes,minutes_90s_189,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_goals_against_189,gk_pens_allowed_189,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,goals_189,shots,shots_on_target,shots_per90,shots_on_target_per90,shots_free_kicks,pens_made_189,pens_att_189,xg_189,npxg_189,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_189,xg_assist_189,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_189,passes_189,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed_189,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries_189,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received_189,games_189,minutes_189,minutes_per_game,minutes_pct,games_starts_189,minutes_per_start,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,cards_yellow_189,cards_red_189,cards_yellow_red,fouls,fouled,offsides,crosses_189,interceptions_189,tackles_won_189,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,npxg_per_shot,take_ons_won_pct,take_ons_tackled_pct,plus_minus_wowy,xg_plus_minus_wowy,minutes_per_sub,gk_pens_save_pct
805bb0b6,Denny Draper,https://fbref.com/en/players/805bb0b6/Denny-Draper,23bce84e,Leicester City,stats_standard_189,eng ENG,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,FW,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075ea7cb,Poppy Groves,https://fbref.com/en/players/075ea7cb/Poppy-Groves,23bce84e,Leicester City,stats_standard_189,eng ENG,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,DF,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6f1d507,Molly Bartrip,https://fbref.com/en/players/a6f1d507/Molly-Bartrip,e8e4577c,Tottenham,stats_standard_189,eng ENG,DF,28.0,22,22,"1,980",22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,4.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,eng ENG,DF,28.0,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,1320.0,89.5,22375.0,9130.0,418.0,436.0,95.9,661.0,697.0,94.8,99.0,169.0,58.6,0.0,0.2,0.6,-0.2,3.0,60.0,8.0,0.0,62.0,1320.0,1262.0,55.0,25.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1181.0,3.0,7.0,12.0,0.55,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,11.0,10.0,0.0,11.0,17.0,64.7,6.0,32.0,21.0,11.0,17.0,38.0,90.0,3.0,1509.0,308.0,944.0,551.0,20.0,1.0,1509.0,4.0,3.0,1.0,791.0,3396.0,1870.0,4.0,3.0,0.0,4.0,5.0,1088.0,4.0,22,"1,980",90.0,100.0,22,90.0,22,0,0,0.91,26.0,44.0,-18,-0.82,26.0,31.3,-5.3,-0.24,0.0,0.0,0.0,1.0,10.0,0.0,1.0,17.0,15.0,0.0,0.0,0.0,69.0,15.0,24.0,38.5,50.0,0.0,0.0,32.5,0.02,75.0,25.0,,,,
047b0b71,Ashleigh Neville,https://fbref.com/en/players/047b0b71/Ashleigh-Neville,e8e4577c,Tottenham,stats_standard_189,eng ENG,DF,31.0,21,19,"1,719",19.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.9,1.2,34.0,91.0,46.0,0.0,0.1,0.1,0.0,0.1,0.02,0.04,0.06,0.02,0.06,eng ENG,DF,31.0,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,0.58,0.0,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,740.0,1021.0,72.5,12353.0,5716.0,386.0,465.0,83.0,297.0,401.0,74.1,54.0,122.0,44.3,2.0,0.9,0.9,+1.1,13.0,71.0,18.0,5.0,91.0,1021.0,810.0,207.0,5.0,1.0,4.0,32.0,202.0,0.0,0.0,0.0,0.0,740.0,4.0,26.0,26.0,1.36,20.0,2.0,1.0,2.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,93.0,73.0,50.0,34.0,9.0,40.0,68.0,58.8,28.0,42.0,5.0,37.0,44.0,137.0,88.0,1.0,1363.0,99.0,581.0,518.0,281.0,11.0,1363.0,45.0,25.0,20.0,512.0,2924.0,1333.0,34.0,22.0,3.0,35.0,15.0,616.0,46.0,21,"1,719",82.0,86.8,19,88.0,17,2,1,0.95,24.0,39.0,-15,-0.79,21.4,27.9,-6.5,-0.34,3.0,0.0,0.0,28.0,11.0,1.0,32.0,44.0,73.0,0.0,3.0,0.0,117.0,26.0,20.0,56.5,0.0,0.0,,23.5,0.03,55.6,44.4,+0.25,-0.73,23.0,
a6cc3fcc,Jessica Naz,https://fbref.com/en/players/a6cc3fcc/Jessica-Naz,e8e4577c,Tottenham,stats_standard_189,eng ENG,"FW,MF",23.0,22,18,"1,560",17.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.9,2.9,1.3,4.2,44.0,45.0,109.0,0.12,0.06,0.17,0.12,0.17,0.17,0.07,0.24,0.17,0.24,eng ENG,"FW,MF",23.0,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.0,12.0,1.56,0.69,0.0,0.0,0.0,2.9,2.9,-0.9,-0.9,340.0,432.0,78.7,4946.0,1108.0,202.0,240.0,84.2,120.0,147.0,81.6,11.0,20.0,55.0,1.0,1.3,1.3,-0.3,16.0,29.0,15.0,5.0,45.0,432.0,420.0,11.0,0.0,1.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,340.0,1.0,14.0,51.0,2.94,31.0,0.0,6.0,5.0,8.0,1.0,5.0,0.29,2.0,0.0,0.0,2.0,1.0,0.0,25.0,20.0,11.0,8.0,6.0,13.0,24.0,54.2,11.0,15.0,1.0,14.0,8.0,33.0,11.0,0.0,631.0,10.0,112.0,259.0,275.0,60.0,631.0,52.0,21.0,29.0,365.0,2618.0,1254.0,44.0,26.0,22.0,47.0,34.0,418.0,109.0,22,"1,560",71.0,78.8,18,81.0,5,4,0,0.91,20.0,35.0,-15,-0.87,19.7,24.3,-4.7,-0.27,1.0,0.0,0.0,9.0,20.0,11.0,21.0,8.0,20.0,0.0,0.0,0.0,75.0,9.0,11.0,45.0,44.4,0.07,0.17,17.9,0.13,40.4,55.8,-0.22,-0.12,26.0,
8983fe4a,Drew Spence,https://fbref.com/en/players/8983fe4a/Drew-Spence,e8e4577c,Tottenham,stats_standard_189,jm JAM,MF,31.0,19,18,"1,560",17.3,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,2.4,2.4,2.9,5.3,16.0,67.0,50.0,0.17,0.0,0.17,0.17,0.17,0.14,0.17,0.31,0.14,0.31,jm JAM,MF,31.0,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,31.0,13.0,1.79,0.75,1.0,0.0,0.0,2.4,2.4,+0.6,+0.6,514.0,645.0,79.7,8204.0,2400.0,273.0,320.0,85.3,196.0,239.0,82.0,35.0,44.0,79.5,0.0,2.9,1.4,-2.9,22.0,46.0,11.0,0.0,67.0,645.0,606.0,33.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,514.0,6.0,16.0,47.0,2.71,36.0,0.0,2.0,6.0,3.0,0.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,38.0,27.0,13.0,19.0,6.0,13.0,27.0,48.1,14.0,13.0,1.0,12.0,19.0,57.0,24.0,2.0,833.0,31.0,207.0,432.0,204.0,42.0,833.0,16.0,8.0,8.0,385.0,1516.0,595.0,16.0,12.0,7.0,41.0,20.0,533.0,50.0,19,"1,560",82.0,78.8,18,85.0,12,1,0,0.84,19.0,33.0,-14,-0.81,21.8,23.8,-2.1,-0.12,5.0,0.0,0.0,19.0,17.0,2.0,5.0,19.0,27.0,1.0,0.0,0.0,83.0,13.0,11.0,54.2,41.9,0.1,0.23,18.0,0.08,50.0,50.0,+0.05,+0.58,32.0,
562e21cc,Eveliina Summanen,https://fbref.com/en/players/562e21cc/Eveliina-Summanen,e8e4577c,Tottenham,stats_standard_189,fi FIN,MF,26.0,17,17,"1,386",15.4,2.0,3.0,5.0,1.0,1.0,1.0,5.0,0.0,1.1,0.4,2.0,2.4,6.0,81.0,16.0,0.13,0.19,0.32,0.06,0.26,0.07,0.13,0.2,0.02,0.15,fi FIN,MF,26.0,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,0.52,0.13,4.0,1.0,1.0,1.1,0.4,+0.9,+0.6,644.0,854.0,75.4,11027.0,3280.0,318.0,376.0,84.6,260.0,321.0,81.0,58.0,124.0,46.8,3.0,2.0,1.2,+1.0,19.0,61.0,11.0,1.0,81.0,854.0,772.0,81.0,44.0,1.0,1.0,47.0,4.0,31.0,21.0,3.0,2.0,644.0,1.0,17.0,34.0,2.21,24.0,7.0,0.0,2.0,0.0,1.0,4.0,0.26,3.0,1.0,0.0,0.0,0.0,0.0,38.0,26.0,15.0,20.0,3.0,13.0,27.0,48.1,14.0,17.0,8.0,9.0,27.0,65.0,30.0,0.0,1009.0,69.0,330.0,503.0,183.0,7.0,1008.0,6.0,3.0,2.0,451.0,1863.0,667.0,6.0,10.0,0.0,14.0,8.0,599.0,16.0,17,"1,386",82.0,70.0,17,82.0,10,0,0,0.76,17.0,30.0,-13,-0.84,20.3,20.9,-0.6,-0.04,5.0,0.0,0.0,14.0,16.0,0.0,47.0,27.0,26.0,0.0,0.0,0.0,104.0,21.0,9.0,70.0,25.0,0.13,0.5,29.9,0.04,50.0,33.3,-0.09,+0.67,,
449f55a1,Clare Hunt,https://fbref.com/en/players/449f55a1/Clare-Hunt,e8e4577c,Tottenham,stats_standard_189,au AUS,DF,25.0,17,16,"1,375",15.3,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.6,0.6,0.1,0.7,1.0,33.0,8.0,0.13,0.0,0.13,0.13,0.13,0.04,0.01,0.05,0.04,0.05,au AUS,DF,25.0,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,5.0,0.65,0.33,0.0,0.0,0.0,0.6,0.6,+1.4,+1.4,764.0,881.0,86.7,14712.0,5373.0,246.0,269.0,91.4,443.0,467.0,94.9,71.0,129.0,55.0,0.0,0.1,0.4,-0.1,3.0,40.0,5.0,1.0,33.0,881.0,833.0,47.0,23.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,764.0,1.0,9.0,11.0,0.72,10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.13,1.0,0.0,0.0,1.0,0.0,0.0,13.0,8.0,9.0,4.0,0.0,9.0,19.0,47.4,10.0,27.0,18.0,9.0,10.0,23.0,92.0,2.0,1056.0,267.0,699.0,313.0,45.0,17.0,1056.0,8.0,4.0,4.0,566.0,2360.0,1179.0,1.0,0.0,0.0,12.0,4.0,720.0,8.0,17,"1,375",81.0,69.4,16,86.0,14,1,4,1.0,21.0,33.0,-12,-0.79,18.4,22.1,-3.8,-0.25,7.0,0.0,0.0,12.0,2.0,0.0,6.0,10.0,8.0,0.0,1.0,1.0,46.0,31.0,18.0,63.3,50.0,0.2,0.4,12.7,0.06,50.0,50.0,+0.11,-0.01,3.0,
ccb1bd8b,Bethany England,https://fbref.com/en/players/ccb1bd8b/Bethany-England,e8e4577c,Tottenham,stats_standard_189,eng ENG,"FW,MF",30.0,19,15,"1,379",15.3,8.0,1.0,9.0,7.0,1.0,1.0,0.0,0.0,6.5,5.7,0.8,6.5,13.0,41.0,67.0,0.52,0.07,0.59,0.46,0.52,0.42,0.05,0.47,0.37,0.43,eng ENG,"FW,MF",30.0,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,39.0,14.0,2.55,0.91,0.0,1.0,1.0,6.5,5.7,+1.5,+1.3,255.0,407.0,62.7,3896.0,1056.0,135.0,187.0,72.2,95.0,138.0,68.8,16.0,36.0,44.4,1.0,0.8,0.9,+0.2,12.0,20.0,11.0,1.0,41.0,407.0,385.0,16.0,0.0,1.0,2.0,18.0,3.0,2.0,0.0,2.0,0.0,255.0,6.0,15.0,32.0,2.09,26.0,0.0,1.0,3.0,1.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,5.0,0.0,1.0,10.0,10.0,9.0,20.0,2.0,18.0,3.0,11.0,21.0,1.0,565.0,21.0,96.0,248.0,221.0,63.0,564.0,20.0,8.0,12.0,268.0,1050.0,426.0,13.0,8.0,3.0,32.0,20.0,388.0,67.0,19,"1,379",73.0,69.6,15,83.0,12,4,0,1.0,20.0,32.0,-12,-0.78,16.1,22.2,-6.0,-0.39,0.0,0.0,0.0,4.0,6.0,9.0,18.0,3.0,6.0,0.0,0.0,0.0,40.0,39.0,47.0,45.3,35.9,0.18,0.5,12.0,0.15,40.0,60.0,+0.12,-0.49,32.0,
ede1eaea,Amanda Nildén,https://fbref.com/en/players/ede1eaea/Amanda-Nilden,e8e4577c,Tottenham,stats_standard_189,se SWE,DF,25.0,16,15,"1,269",14.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,1.9,2.1,27.0,61.0,50.0,0.07,0.07,0.14,0.07,0.14,0.01,0.13,0.15,0.01,0.15,se SWE,DF,25.0,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,2.0,0.5,0.14,0.0,0.0,0.0,0.2,0.2,+0.8,+0.8,618.0,825.0,74.9,10772.0,4797.0,269.0,310.0,86.8,297.0,376.0,79.0,47.0,108.0,43.5,1.0,1.9,1.5,-0.9,13.0,51.0,15.0,4.0,61.0,825.0,658.0,164.0,18.0,2.0,0.0,59.0,122.0,24.0,23.0,0.0,0.0,618.0,3.0,20.0,25.0,1.77,19.0,6.0,0.0,0.0,0.0,0.0,4.0,0.28,4.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,17.0,4.0,5.0,16.0,32.0,50.0,16.0,30.0,13.0,17.0,24.0,50.0,52.0,0.0,1008.0,73.0,413.0,366.0,238.0,14.0,1008.0,21.0,8.0,12.0,432.0,2213.0,1295.0,27.0,18.0,2.0,15.0,6.0,560.0,50.0,16,"1,269",79.0,64.1,15,83.0,10,1,3,1.0,17.0,27.0,-10,-0.71,16.7,18.7,-2.0,-0.14,3.0,0.0,0.0,9.0,11.0,2.0,59.0,24.0,14.0,0.0,0.0,1.0,65.0,9.0,11.0,45.0,28.6,0.14,0.5,24.5,0.03,38.1,57.1,+0.30,+0.27,19.0,
39e9f635,Martha Thomas,https://fbref.com/en/players/39e9f635/Martha-Thomas,e8e4577c,Tottenham,stats_standard_189,sct SCO,"FW,MF",28.0,22,13,"1,214",13.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.4,4.4,1.3,5.7,12.0,28.0,76.0,0.0,0.07,0.07,0.0,0.07,0.32,0.1,0.42,0.32,0.42,sct SCO,"FW,MF",28.0,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,12.0,2.08,0.89,0.0,0.0,0.0,4.4,4.4,-4.4,-4.4,266.0,378.0,70.4,3827.0,929.0,155.0,201.0,77.1,89.0,119.0,74.8,12.0,20.0,60.0,1.0,1.3,1.2,-0.3,11.0,24.0,8.0,3.0,28.0,378.0,358.0,17.0,3.0,2.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,266.0,3.0,17.0,38.0,2.82,26.0,0.0,3.0,4.0,3.0,2.0,4.0,0.3,1.0,0.0,0.0,0.0,2.0,1.0,18.0,12.0,3.0,8.0,7.0,8.0,15.0,53.3,7.0,14.0,4.0,10.0,7.0,25.0,14.0,1.0,525.0,12.0,74.0,234.0,227.0,57.0,525.0,36.0,15.0,21.0,252.0,1004.0,381.0,12.0,12.0,4.0,27.0,16.0,352.0,76.0,22,"1,214",55.0,61.3,13,74.0,3,9,0,0.91,15.0,26.0,-11,-0.82,19.0,17.3,+1.6,+0.12,2.0,0.0,0.0,6.0,12.0,4.0,26.0,7.0,12.0,1.0,0.0,0.0,49.0,23.0,28.0,45.1,42.9,0.0,0.0,14.3,0.16,41.7,58.3,+0.01,+0.94,29.0,
f4cdd292,Maite Oroz,https://fbref.com/en/players/f4cdd292/Maite-Oroz,e8e4577c,Tottenham,stats_standard_189,es ESP,MF,26.0,16,13,"1,028",11.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.7,5.0,61.0,22.0,0.0,0.18,0.18,0.0,0.18,0.06,0.09,0.15,0.06,0.15,es ESP,MF,26.0,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,2.0,0.96,0.18,0.0,0.0,0.0,0.7,0.7,-0.7,-0.7,554.0,653.0,84.8,8990.0,2696.0,285.0,314.0,90.8,214.0,234.0,91.5,44.0,71.0,62.0,2.0,1.0,0.9,+1.0,16.0,34.0,12.0,0.0,61.0,653.0,608.0,43.0,12.0,2.0,2.0,29.0,1.0,23.0,15.0,2.0,0.0,554.0,2.0,16.0,28.0,2.45,22.0,3.0,1.0,0.0,1.0,1.0,4.0,0.35,3.0,1.0,0.0,0.0,0.0,0.0,23.0,8.0,9.0,8.0,6.0,12.0,30.0,40.0,18.0,11.0,3.0,8.0,14.0,37.0,16.0,0.0,777.0,36.0,251.0,359.0,183.0,12.0,777.0,32.0,22.0,10.0,369.0,1707.0,637.0,5.0,11.0,0.0,20.0,13.0,516.0,22.0,16,"1,028",64.0,51.9,13,75.0,6,3,1,1.06,14.0,19.0,-5,-0.44,13.1,14.5,-1.3,-0.12,0.0,0.0,0.0,10.0,10.0,0.0,29.0,14.0,8.0,0.0,0.0,0.0,66.0,4.0,4.0,50.0,18.2,0.0,0.0,20.8,0.06,68.8,31.3,+0.79,+0.26,19.0,
4b78a53c,Lize Kop,https://fbref.com/en/players/4b78a53c/Lize-Kop,e8e4577c,Tottenham,stats_standard_189,nl NED,GK,26.0,12,12,"1,080",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,GK,26.0,12.0,12.0,"1,080",12.0,21.0,1.75,58.0,40.0,65.5,2.0,3.0,7.0,1.0,8.3,1.0,1.0,0.0,0.0,21.0,1.0,2.0,2.0,3.0,15.8,0.26,-2.2,-0.18,35.0,89.0,39.3,461.0,44.0,13.9,24.0,66.0,37.9,28.8,177.0,14.0,7.9,8.0,0.67,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,527.0,82.0,8917.0,5904.0,163.0,164.0,99.4,190.0,207.0,91.8,77.0,153.0,50.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,527.0,441.0,86.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,1.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,552.0,438.0,550.0,3.0,0.0,0.0,552.0,0.0,0.0,0.0,342.0,1433.0,833.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,12,"1,080",90.0,54.5,12,90.0,12,0,0,0.75,11.0,21.0,-10,-0.83,11.6,16.1,-4.5,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,100.0,,,,,,,,-0.03,-0.29,,0.0
6abb0f89,Ella Morris,https://fbref.com/en/players/6abb0f89/Ella-Morris,e8e4577c,Tottenham,stats_standard_189,eng ENG,DF,21.0,12,10,934,10.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,2.5,30.0,19.0,43.0,0.1,0.0,0.1,0.1,0.1,0.15,0.1,0.24,0.15,0.24,eng ENG,DF,21.0,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,5.0,1.35,0.48,0.0,0.0,0.0,1.5,1.5,-0.5,-0.5,308.0,436.0,70.6,5456.0,2094.0,138.0,172.0,80.2,139.0,179.0,77.7,27.0,64.0,42.2,0.0,1.0,1.2,-1.0,8.0,19.0,11.0,6.0,19.0,436.0,348.0,87.0,4.0,0.0,0.0,34.0,83.0,0.0,0.0,0.0,0.0,308.0,1.0,14.0,18.0,1.73,12.0,3.0,1.0,2.0,0.0,0.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0,36.0,23.0,19.0,13.0,4.0,21.0,36.0,58.3,15.0,13.0,4.0,9.0,12.0,48.0,39.0,1.0,593.0,52.0,218.0,215.0,167.0,29.0,593.0,28.0,17.0,11.0,272.0,1872.0,983.0,30.0,15.0,9.0,23.0,17.0,297.0,43.0,12,934,78.0,47.2,10,90.0,10,2,2,0.5,10.0,20.0,-10,-0.96,12.5,14.9,-2.5,-0.24,1.0,0.0,0.0,9.0,10.0,1.0,34.0,12.0,23.0,0.0,0.0,0.0,57.0,9.0,8.0,52.9,35.7,0.07,0.2,19.8,0.11,60.7,39.3,-0.28,+0.01,17.0,
4a4fc01f,Hayley Raso,https://fbref.com/en/players/4a4fc01f/Hayley-Raso,e8e4577c,Tottenham,stats_standard_189,au AUS,"FW,MF",29.0,13,10,835,9.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.7,2.2,34.0,17.0,83.0,0.11,0.0,0.11,0.11,0.11,0.16,0.08,0.24,0.16,0.24,au AUS,"FW,MF",29.0,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,8.0,2.26,0.86,0.0,0.0,0.0,1.5,1.5,-0.5,-0.5,163.0,239.0,68.2,2301.0,589.0,94.0,122.0,77.0,54.0,74.0,73.0,6.0,14.0,42.9,0.0,0.7,1.1,-0.7,7.0,10.0,5.0,2.0,17.0,239.0,235.0,3.0,0.0,2.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,163.0,1.0,16.0,25.0,2.69,14.0,0.0,3.0,2.0,4.0,2.0,2.0,0.22,1.0,0.0,1.0,0.0,0.0,0.0,25.0,18.0,10.0,7.0,8.0,12.0,20.0,60.0,8.0,10.0,1.0,9.0,11.0,36.0,4.0,0.0,361.0,9.0,66.0,115.0,191.0,35.0,361.0,25.0,12.0,13.0,212.0,1444.0,777.0,34.0,18.0,16.0,26.0,19.0,259.0,83.0,13,835,64.0,42.2,10,77.0,2,3,0,1.08,12.0,16.0,-4,-0.43,10.6,12.0,-1.4,-0.15,3.0,0.0,0.0,17.0,15.0,4.0,20.0,11.0,18.0,0.0,0.0,0.0,41.0,3.0,9.0,25.0,38.1,0.05,0.13,18.2,0.07,48.0,52.0,+0.67,+0.15,21.0,
