player_id,player_name,position,age,gca_take_ons,passes_total_distance,tackles_interceptions,progressive_passes_189,shots_on_target_per90,passes_into_final_third,goals_assists_per90,gk_passes_launched,corner_kicks_straight,passes_completed_long,corner_kicks_out,carries,npxg_net,corner_kicks,interceptions,minutes_pct,crosses_into_penalty_area,minutes,gk_wins,gk_goals_against,goals_assists_pens_per90,xg_plus_minus,npxg_xg_assist,xg_189,challenges_lost,gk_pct_passes_launched,gk_passes_pct_launched,gk_psnpxg_per_shot_on_target_against,passes_dead,take_ons_tackled,interceptions_189,errors,passes_pct,age_189,pens_att,plus_minus_wowy,xg_xg_assist_per90,passes_completed,challenge_tackles,gk_losses,xg_assist_per90,gca_passes_dead,gk_passes,sca_passes_live,pens_made_189,passes_189,tackles_won_189,gk_saves,gk_pens_saved,xg_assist_net,through_balls,gca_passes_live,clearances,passes_medium,progressive_passes,tackles_mid_3rd,carries_into_penalty_area,minutes_per_start,pens_att_189,goals_189,minutes_90s,goals_per90,gk_clean_sheets,gk_def_actions_outside_pen_area,corner_kicks_in,on_xg_against,offsides,touches_att_pen_area,gca_defense,minutes_90s_189,gk_def_actions_outside_pen_area_per90,games_complete,cards_yellow_189,assists_per90,gk_corner_kick_goals_against,passes_blocked,take_ons,miscontrols,sca,challenge_tackles_pct,own_goals,gk_games,gk_crosses_stopped_pct,goals_pens,npxg_per90,gca_fouled,passes_pct_long,gk_crosses,touches_mid_3rd,take_ons_won,points_per_game,assisted_shots,sca_defense,carries_into_final_third,carries_distance,progressive_carries_189,gk_pens_missed,aerials_lost,gk_pct_goal_kicks_launched,ball_recoveries,tackles,xg_per90,games_starts_189,gk_goals_against_per90,touches,goals_per_shot_on_target,gk_pens_save_pct,xg_assist_189,crosses,games_189,npxg_per_shot,passes_pct_short,minutes_per_sub,blocked_shots,gk_goal_kick_length_avg,assists,shots,carries_progressive_distance,gk_goal_kicks,passes_switches,sca_passes_dead,shots_on_target,crosses_189,gk_clean_sheets_pct,games,tackles_att_3rd,gca_shots,gk_save_pct,npxg_xg_assist_per90,gk_games_starts,games_starts,pens_won,cards_red_189,unused_subs,gk_crosses_stopped,goals_per_shot,xg_assist,goals_assists,progressive_carries,npxg_189,progressive_passes_received,tackles_def_3rd,passes_long,gca,games_subs,gk_psxg_net_per90,throw_ins,plus_minus_per90,cards_yellow,cards_red,sca_per90,gk_pens_allowed,pens_conceded,tackles_won,goals_pens_per90,progressive_passes_received_189,gk_ties,touches_def_3rd,minutes_per_game,touches_att_3rd,fouls,passes_into_penalty_area,fouled,passes_completed_189,passes_offsides,gca_per90,gk_psxg,xg,gk_passes_completed_launched,shots_on_target_pct,aerials_won,gk_avg_distance_def_actions,gk_passes_throws,passes_progressive_distance,pass_xa,blocked_passes,shots_per90,sca_fouled,blocks,passes_live,sca_take_ons,on_xg_for,take_ons_won_pct,take_ons_tackled_pct,gk_psxg_net,gk_shots_on_target_against,passes_pct_medium,dispossessed,passes_received,passes_completed_short,passes_short,goals,gk_pens_allowed_189,passes_completed_medium,gk_free_kick_goals_against,touches_live_ball,assists_189,touches_def_pen_area,on_goals_for,gk_passes_length_avg,sca_shots,average_shot_distance,plus_minus,on_goals_against,xg_net,xg_plus_minus_per90,challenges,passes,aerials_won_pct,passes_free_kicks,gk_goals_against_189,cards_yellow_red,npxg,pens_made,xg_plus_minus_wowy,gk_pens_att,gk_own_goals_against,shots_free_kicks
8a6256b9,Rylee Foster,GK,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,8,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aee792b,Eleanor Heeps,GK,20.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,39.0,0.0,0.0,0.0,9.1,0.0,180.0,1.0,2.0,0.0,2.4,0.0,0.0,0.0,14.0,40.0,0.16,13.0,0.0,0.0,0.0,80.9,20.0,0.0,1.45,0.0,55.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,68.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,6.3,0.0,0.0,0.0,44.4,32.0,0.0,1.0,2.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,18.2,1.0,0.0,0.0,2,1.0,71.0,,,0.0,0.0,2,,100.0,,0.0,22.5,0.0,0.0,115.0,11.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,83.3,0.0,2.0,2,0.0,0.0,14,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0,-0.01,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,90.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.0,0.0,4.0,,0.0,5.1,6.0,644.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,100.0,0.0,0.0,12.0,87.5,0.0,40.0,25.0,25.0,0.0,0.0,21.0,0.0,71.0,0.0,60.0,3.0,23.2,0.0,,1.0,2.0,0.0,1.18,0.0,68.0,,2.0,2.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0
8b27176a,Vicky Losada,MF,33.0,0.0,9908.0,50.0,57.0,0.3,44.0,0.07,,0.0,40.0,6.0,456.0,-0.5,34.0,20.0,61.2,0.0,,,,0.07,-7.4,2.6,1.5,19.0,,,,61.0,1.0,20.0,3.0,80.4,33.0,0.0,-0.25,0.19,646.0,18.0,,0.08,0.0,,28.0,0.0,803.0,16.0,,,-1.1,1.0,2.0,28.0,265.0,57.0,10.0,3.0,81.0,0.0,1.0,13.5,0.07,,,25.0,24.4,0.0,14.0,0.0,13.5,,7,2.0,0.0,,17.0,12.0,19.0,38.0,48.6,0.0,,,1.0,0.11,0.0,41.7,,443.0,11.0,1.27,17.0,0.0,5.0,1789.0,5.0,,6.0,,77.0,30.0,0.11,15,,950.0,0.25,,1.1,41.0,15,0.12,87.8,,4.0,,0.0,12.0,686.0,,1.0,8.0,4.0,41.0,,15,7.0,0.0,,0.19,,15,0.0,0.0,0,,0.08,1.1,1.0,5.0,1.5,21.0,13.0,96.0,2.0,0,,2.0,-0.37,2.0,0.0,2.82,,0.0,16.0,0.07,21.0,,318.0,81.0,196.0,16.0,14.0,13.0,646.0,1.0,0.15,,1.5,,33.3,7.0,,,2910.0,1.3,16.0,0.89,0.0,20.0,741.0,0.0,17.0,91.7,8.3,,,88.3,19.0,639.0,346.0,394.0,1.0,,234.0,,950.0,0.0,70.0,19.0,,2.0,19.1,-5.0,24.0,-0.5,-0.55,37.0,803.0,53.8,25.0,,0.0,1.5,0.0,-0.53,,,1.0
8ba7b9a0,Lauren Thomas,DF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.36,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,0.0,0.0,1,,,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1,0.0,0.0,,0.0,,0,0.0,0.0,15,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.85,,,0.0
8c7bc9dc,Fūka Nagano,MF,25.0,0.0,8689.0,60.0,74.0,0.29,69.0,0.18,,0.0,35.0,0.0,363.0,0.1,0.0,23.0,77.2,0.0,,,,0.18,-0.9,2.1,0.9,18.0,,,,14.0,7.0,23.0,1.0,84.4,25.0,0.0,0.41,0.13,539.0,13.0,,0.07,0.0,,27.0,0.0,639.0,23.0,,,0.8,0.0,2.0,26.0,247.0,74.0,15.0,2.0,82.0,0.0,1.0,17.0,0.06,,,0.0,20.0,0.0,10.0,0.0,17.0,,11,1.0,0.12,,10.0,9.0,19.0,33.0,41.9,0.0,,,1.0,0.05,0.0,66.0,,467.0,2.0,1.19,13.0,1.0,12.0,1540.0,11.0,,20.0,,87.0,37.0,0.05,18,,795.0,0.2,,1.2,1.0,21,0.11,91.3,17.0,3.0,,2.0,9.0,686.0,,0.0,2.0,5.0,1.0,,21,5.0,0.0,,0.13,,18,0.0,0.0,0,,0.11,1.2,3.0,11.0,0.9,33.0,17.0,53.0,2.0,3,,1.0,-0.59,1.0,0.0,1.94,,1.0,23.0,0.06,33.0,,190.0,73.0,143.0,11.0,9.0,13.0,539.0,2.0,0.12,,0.9,,55.6,8.0,,,2967.0,1.0,20.0,0.53,0.0,23.0,623.0,1.0,19.1,22.2,77.8,,,85.8,12.0,482.0,284.0,311.0,1.0,,212.0,,795.0,2.0,32.0,20.0,,2.0,21.5,-10.0,30.0,0.1,-0.05,31.0,639.0,28.6,12.0,,0.0,0.9,0.0,-0.1,,,0.0
8ce35340,Gabi Nunes,FW,27.0,0.0,1375.0,5.0,12.0,0.99,11.0,0.37,,0.0,1.0,0.0,121.0,-1.4,0.0,0.0,36.7,0.0,727.0,,,0.37,-1.1,3.9,3.4,3.0,,,,19.0,8.0,0.0,0.0,74.7,27.0,0.0,-0.7,0.49,109.0,2.0,,0.06,0.0,,8.0,0.0,146.0,2.0,,,0.5,0.0,2.0,2.0,38.0,12.0,5.0,2.0,71.0,0.0,2.0,8.1,0.25,,,0.0,9.5,4.0,32.0,0.0,8.1,,2,1.0,0.12,,4.0,15.0,23.0,10.0,40.0,0.0,,,2.0,0.42,0.0,100.0,,119.0,7.0,1.13,6.0,0.0,4.0,601.0,7.0,,25.0,,9.0,5.0,0.42,9,,225.0,0.25,,0.5,1.0,16,0.19,78.0,13.0,0.0,,1.0,18.0,179.0,,0.0,0.0,8.0,1.0,,16,0.0,0.0,,0.49,,9,0.0,0.0,1,,0.11,0.5,3.0,7.0,3.4,29.0,0.0,1.0,2.0,7,,1.0,-0.99,1.0,0.0,1.24,,0.0,2.0,0.25,29.0,,16.0,45.0,91.0,10.0,2.0,12.0,109.0,2.0,0.25,,3.4,,44.4,24.0,,,278.0,0.2,2.0,2.23,0.0,2.0,125.0,0.0,8.4,46.7,53.3,,,76.3,20.0,172.0,71.0,91.0,2.0,,29.0,,225.0,1.0,3.0,7.0,,2.0,12.3,-8.0,15.0,-1.4,-0.14,5.0,146.0,49.0,2.0,,0.0,3.4,0.0,0.24,,,2.0
8da281d5,Veatriki Sarri,"FW,MF",26.0,0.0,2811.0,36.0,29.0,0.93,17.0,0.35,,0.0,17.0,6.0,205.0,0.0,13.0,7.0,39.2,4.0,777.0,,,0.35,-7.1,2.4,2.0,9.0,,,,42.0,24.0,7.0,1.0,65.1,26.0,0.0,-0.74,0.27,175.0,13.0,,0.04,0.0,,5.0,0.0,269.0,17.0,,,0.6,1.0,1.0,15.0,83.0,29.0,10.0,4.0,81.0,0.0,2.0,8.6,0.23,,,6.0,13.6,3.0,17.0,0.0,8.6,,2,0.0,0.12,,16.0,41.0,28.0,11.0,59.1,0.0,,,2.0,0.23,0.0,37.8,,147.0,17.0,1.33,5.0,0.0,9.0,1496.0,13.0,,12.0,,29.0,29.0,0.23,6,,424.0,0.25,,0.4,32.0,18,0.09,79.5,24.0,2.0,,1.0,22.0,528.0,,0.0,1.0,8.0,32.0,,18,5.0,0.0,,0.27,,6,0.0,0.0,3,,0.09,0.4,3.0,13.0,2.0,39.0,14.0,45.0,1.0,12,,23.0,-0.81,0.0,0.0,1.27,,0.0,17.0,0.23,39.0,,111.0,43.0,175.0,12.0,6.0,8.0,175.0,2.0,0.12,,2.0,,36.4,5.0,,,1170.0,0.7,16.0,2.55,0.0,18.0,225.0,4.0,6.5,41.5,58.5,,,73.5,26.0,244.0,89.0,112.0,2.0,,61.0,,424.0,1.0,18.0,6.0,,1.0,20.0,-7.0,13.0,0.0,-0.82,22.0,269.0,29.4,6.0,,0.0,2.0,0.0,0.04,,,2.0
8da78a89,Kadeisha Buchanan,DF,28.0,0.0,5618.0,18.0,8.0,0.0,13.0,0.2,,0.0,22.0,0.0,251.0,-0.3,0.0,3.0,22.4,2.0,444.0,,,0.2,5.7,0.4,0.3,1.0,,,,8.0,3.0,3.0,0.0,93.2,28.0,0.0,0.62,0.09,288.0,5.0,,0.04,0.0,,4.0,0.0,309.0,9.0,,,0.8,0.0,1.0,24.0,180.0,8.0,4.0,0.0,89.0,0.0,0.0,4.9,0.0,,,0.0,4.6,0.0,5.0,0.0,4.9,,4,1.0,0.2,,1.0,3.0,4.0,4.0,83.3,0.0,,,0.0,0.05,0.0,73.3,,144.0,0.0,3.0,1.0,0.0,1.0,968.0,0.0,,4.0,,24.0,15.0,0.05,5,,375.0,,,0.2,2.0,5,0.09,95.9,,3.0,,1.0,3.0,440.0,,1.0,0.0,0.0,2.0,,5,0.0,0.0,,0.09,,5,0.0,0.0,1,,0.0,0.2,1.0,0.0,0.3,0.0,11.0,30.0,1.0,0,,1.0,2.43,1.0,0.0,0.81,,0.0,9.0,0.0,0.0,,219.0,89.0,13.0,1.0,3.0,5.0,288.0,0.0,0.2,,0.3,,0.0,5.0,,,1834.0,0.2,2.0,0.61,0.0,5.0,301.0,0.0,10.3,0.0,100.0,,,96.1,2.0,277.0,93.0,97.0,0.0,,173.0,,375.0,1.0,52.0,15.0,,0.0,7.0,12.0,3.0,-0.3,1.16,6.0,309.0,55.6,4.0,,0.0,0.3,0.0,-0.2,,,0.0
8ee86892,Maria Thorisdottir,DF,31.0,0.0,10141.0,26.0,33.0,0.08,33.0,0.0,,0.0,48.0,0.0,411.0,-0.6,0.0,12.0,55.5,1.0,,,,0.0,-3.9,0.9,0.6,4.0,,,,85.0,8.0,12.0,2.0,81.9,31.0,0.0,0.8,0.07,562.0,10.0,,0.02,0.0,,5.0,0.0,686.0,10.0,,,-0.3,0.0,2.0,60.0,321.0,33.0,5.0,0.0,84.0,0.0,0.0,12.2,0.0,,,0.0,22.0,0.0,9.0,0.0,12.2,,10,3.0,0.0,,7.0,16.0,14.0,7.0,71.4,0.0,,,0.0,0.05,0.0,50.5,,357.0,8.0,1.38,1.0,0.0,5.0,1549.0,3.0,,6.0,,43.0,14.0,0.05,13,,819.0,0.0,,0.3,3.0,13,0.1,88.1,,4.0,,0.0,6.0,768.0,,3.0,0.0,1.0,3.0,,13,0.0,1.0,,0.07,,13,0.0,0.0,3,,0.0,0.3,0.0,3.0,0.6,7.0,9.0,95.0,3.0,0,,68.0,0.08,3.0,0.0,0.57,,0.0,10.0,0.0,7.0,,399.0,84.0,69.0,7.0,2.0,2.0,562.0,1.0,0.25,,0.6,,16.7,22.0,,,4079.0,0.2,13.0,0.49,0.0,17.0,600.0,0.0,18.2,50.0,50.0,,,88.8,2.0,491.0,223.0,253.0,0.0,,285.0,,819.0,0.0,100.0,21.0,,2.0,14.7,1.0,20.0,-0.6,-0.32,14.0,686.0,78.6,17.0,,0.0,0.6,0.0,0.07,,,0.0
9016fa39,Sammy Kaczmar,FW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.73,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0,0.0,0.0,,0.0,0.0,2.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,,0.0,0.0,0.0,0,,3.0,,,0.0,0.0,1,,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1,0.0,0.0,,0.0,,0,0.0,0.0,3,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,3.0,0.0,1.0,0.0,,0.0,,3.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.79,,,0.0
90ca21de,Josephine Green,DF,31.0,1.0,7387.0,57.0,27.0,0.07,18.0,0.0,,0.0,30.0,0.0,334.0,-0.4,0.0,20.0,65.6,1.0,,,,0.0,-13.8,0.7,0.4,12.0,,,,119.0,9.0,20.0,0.0,71.0,31.0,0.0,0.91,0.05,403.0,19.0,,0.02,0.0,,10.0,0.0,568.0,25.0,,,-0.3,0.0,0.0,48.0,274.0,27.0,12.0,3.0,81.0,0.0,0.0,14.4,0.0,,,0.0,28.8,0.0,15.0,0.0,14.4,,9,2.0,0.0,,11.0,11.0,14.0,16.0,61.3,0.0,,,0.0,0.03,1.0,36.6,,287.0,2.0,0.41,5.0,0.0,7.0,1855.0,15.0,,6.0,,60.0,37.0,0.03,15,,722.0,0.0,,0.3,10.0,17,0.1,79.1,43.0,10.0,,0.0,4.0,829.0,,1.0,2.0,1.0,10.0,,17,0.0,0.0,,0.05,,15,1.0,0.0,1,,0.0,0.3,0.0,15.0,0.4,28.0,25.0,82.0,2.0,2,,94.0,-1.73,2.0,0.0,1.11,,0.0,25.0,0.0,28.0,,328.0,76.0,113.0,12.0,7.0,27.0,403.0,4.0,0.14,,0.4,,25.0,9.0,,,2492.0,0.8,4.0,0.28,2.0,14.0,445.0,1.0,15.0,18.2,81.8,,,79.2,7.0,348.0,148.0,187.0,0.0,,217.0,,722.0,0.0,59.0,11.0,,1.0,14.6,-25.0,36.0,-0.4,-0.96,31.0,568.0,60.0,22.0,,0.0,0.4,0.0,0.67,,,0.0
90e69d93,Elise Stenevik,DF,24.0,0.0,8470.0,34.0,15.0,0.0,24.0,0.0,,0.0,40.0,0.0,382.0,-0.4,1.0,15.0,47.7,1.0,945.0,,,0.0,-10.3,0.6,0.4,8.0,,,,38.0,4.0,15.0,3.0,80.5,24.0,0.0,-0.03,0.06,466.0,9.0,,0.02,0.0,,8.0,0.0,579.0,13.0,,,-0.2,0.0,1.0,57.0,273.0,15.0,4.0,0.0,84.0,0.0,0.0,10.5,0.0,,,1.0,16.5,0.0,5.0,0.0,10.5,,8,2.0,0.0,,5.0,10.0,10.0,9.0,52.9,0.0,,,0.0,0.04,0.0,42.1,,199.0,6.0,0.92,3.0,0.0,3.0,1688.0,4.0,,8.0,,24.0,19.0,0.04,10,,702.0,,,0.2,7.0,13,0.2,91.5,36.0,8.0,,0.0,2.0,895.0,,0.0,1.0,0.0,7.0,,13,1.0,0.0,,0.06,,10,0.0,0.0,1,,0.0,0.2,0.0,4.0,0.4,10.0,14.0,95.0,1.0,3,,17.0,-0.38,2.0,0.0,0.86,,0.0,13.0,0.0,10.0,,471.0,73.0,36.0,4.0,2.0,4.0,466.0,1.0,0.1,,0.4,,0.0,12.0,,,3557.0,0.2,2.0,0.19,0.0,10.0,540.0,0.0,6.2,60.0,40.0,,,88.3,5.0,477.0,182.0,199.0,0.0,,241.0,,702.0,0.0,163.0,11.0,,0.0,10.3,-4.0,15.0,-0.4,-0.98,17.0,579.0,60.0,9.0,,0.0,0.4,0.0,-0.25,,,0.0
915083f0,Khadija Shaw,FW,27.0,0.0,2003.0,11.0,23.0,2.12,13.0,1.31,,0.0,4.0,0.0,207.0,3.7,0.0,2.0,45.0,0.0,891.0,,,1.31,11.3,9.8,8.3,5.0,,,,4.0,15.0,2.0,0.0,69.5,27.0,0.0,1.02,0.99,141.0,1.0,,0.16,0.0,,15.0,0.0,203.0,7.0,,,-0.6,1.0,2.0,11.0,67.0,23.0,4.0,7.0,80.0,0.0,12.0,9.9,1.21,,,0.0,8.0,9.0,83.0,1.0,9.9,,5,2.0,0.1,,4.0,26.0,29.0,23.0,16.7,0.0,,,12.0,0.84,0.0,44.4,,134.0,10.0,2.29,9.0,1.0,4.0,923.0,10.0,,16.0,,27.0,9.0,0.84,10,,352.0,0.57,,1.6,3.0,14,0.16,80.8,22.0,0.0,,1.0,52.0,318.0,,1.0,0.0,21.0,3.0,,14,3.0,0.0,,0.99,,10,0.0,0.0,0,,0.23,1.6,13.0,10.0,8.3,68.0,2.0,9.0,3.0,4,,0.0,1.52,2.0,0.0,2.32,,0.0,7.0,1.21,68.0,,28.0,64.0,192.0,7.0,6.0,13.0,141.0,5.0,0.3,,8.3,,40.4,23.0,,,334.0,1.2,6.0,5.25,2.0,6.0,194.0,3.0,19.3,38.5,57.7,,,73.1,29.0,276.0,84.0,104.0,12.0,,49.0,,352.0,1.0,13.0,24.0,,2.0,12.9,15.0,9.0,3.7,1.14,6.0,203.0,59.0,0.0,,0.0,8.3,0.0,0.48,,,0.0
921c8f1d,Beth Mead,"FW,MF",29.0,0.0,7651.0,43.0,45.0,0.9,28.0,0.75,,0.0,28.0,2.0,431.0,2.9,34.0,9.0,60.8,7.0,,,,0.75,15.6,7.8,4.1,17.0,,,,51.0,13.0,9.0,1.0,76.2,29.0,0.0,-0.17,0.58,511.0,16.0,,0.27,0.0,,39.0,0.0,671.0,19.0,,,-0.6,0.0,5.0,11.0,233.0,45.0,16.0,8.0,76.0,0.0,7.0,13.4,0.52,,,22.0,13.3,13.0,66.0,0.0,13.4,,5,1.0,0.22,,20.0,23.0,28.0,52.0,48.5,0.0,,,7.0,0.31,0.0,43.8,,308.0,10.0,2.14,28.0,1.0,14.0,1756.0,26.0,,15.0,,60.0,34.0,0.31,13,,848.0,0.58,,3.6,65.0,21,0.16,85.7,27.0,0.0,,3.0,27.0,681.0,,1.0,6.0,12.0,65.0,,21,10.0,0.0,,0.58,,13,0.0,0.0,1,,0.26,3.6,10.0,26.0,4.1,137.0,8.0,64.0,5.0,8,,3.0,1.57,1.0,0.0,3.89,,0.0,19.0,0.52,137.0,,86.0,57.0,461.0,17.0,26.0,16.0,511.0,4.0,0.37,,4.1,,44.4,21.0,,,1664.0,2.6,18.0,2.02,2.0,18.0,616.0,0.0,28.9,43.5,56.5,,,80.3,21.0,569.0,275.0,321.0,7.0,,187.0,,847.0,3.0,14.0,38.0,,4.0,13.6,21.0,17.0,2.9,1.17,33.0,671.0,58.3,12.0,,0.0,4.1,0.0,-0.2,,,1.0
9290a41c,Katrina Gorry,MF,31.0,0.0,9823.0,99.0,78.0,0.46,70.0,0.36,,0.0,61.0,0.0,489.0,1.3,1.0,27.0,89.2,3.0,,,,0.36,-6.1,4.4,1.7,26.0,,,,16.0,27.0,27.0,1.0,69.6,31.0,0.0,-1.67,0.22,533.0,31.0,,0.13,0.0,,37.0,0.0,766.0,55.0,,,1.4,1.0,6.0,51.0,315.0,78.0,31.0,6.0,83.0,0.0,3.0,19.6,0.15,,,1.0,31.6,0.0,25.0,1.0,19.6,,14,4.0,0.2,,24.0,57.0,57.0,47.0,54.4,0.0,,,3.0,0.09,0.0,47.3,,500.0,28.0,1.05,20.0,3.0,18.0,2643.0,19.0,,14.0,,168.0,72.0,0.09,21,,1086.0,0.33,,2.6,15.0,22,0.06,78.8,27.0,9.0,,4.0,27.0,1000.0,,4.0,1.0,9.0,15.0,,22,5.0,0.0,,0.22,,21,0.0,0.0,0,,0.11,2.6,7.0,19.0,1.7,31.0,36.0,129.0,7.0,1,,2.0,-0.41,4.0,0.0,2.4,,0.0,55.0,0.15,31.0,,419.0,80.0,193.0,23.0,19.0,27.0,533.0,5.0,0.36,,1.7,,33.3,5.0,,,3894.0,2.2,19.0,1.38,0.0,28.0,745.0,4.0,25.5,49.1,47.4,,,77.5,28.0,583.0,215.0,273.0,3.0,,244.0,,1086.0,4.0,72.0,26.0,,2.0,24.5,-8.0,34.0,1.3,-0.31,57.0,766.0,26.3,12.0,,0.0,1.7,0.0,0.6,,,0.0
92dc4a94,Samantha Tierney,MF,25.0,0.0,4849.0,40.0,54.0,0.14,40.0,0.14,,0.0,38.0,0.0,202.0,0.6,0.0,15.0,67.2,1.0,,,,0.14,-10.5,1.6,0.4,20.0,,,,8.0,6.0,15.0,0.0,68.4,25.0,0.0,0.36,0.11,277.0,10.0,,0.09,0.0,,28.0,0.0,405.0,13.0,,,-0.3,1.0,5.0,19.0,129.0,54.0,12.0,1.0,81.0,0.0,1.0,14.8,0.07,,,0.0,25.3,3.0,22.0,0.0,14.8,,8,0.0,0.07,,18.0,8.0,24.0,30.0,33.3,0.0,,,1.0,0.03,0.0,63.3,,261.0,2.0,1.06,12.0,0.0,3.0,946.0,10.0,,11.0,,70.0,25.0,0.03,16,,546.0,0.5,,1.3,8.0,18,0.06,75.3,20.0,4.0,,1.0,6.0,533.0,,4.0,0.0,2.0,8.0,,18,3.0,0.0,,0.11,,16,1.0,0.0,0,,0.17,1.3,2.0,10.0,0.4,28.0,10.0,60.0,5.0,2,,3.0,-0.61,0.0,0.0,2.03,,0.0,13.0,0.07,28.0,,164.0,74.0,125.0,6.0,6.0,18.0,277.0,2.0,0.34,,0.4,,33.3,16.0,,,2006.0,0.9,22.0,0.41,1.0,26.0,395.0,0.0,14.8,25.0,75.0,,,73.6,7.0,294.0,137.0,182.0,1.0,,95.0,,546.0,1.0,29.0,17.0,,1.0,19.2,-9.0,26.0,0.6,-0.71,30.0,405.0,59.3,4.0,,0.0,0.4,0.0,0.25,,,0.0
